Country,Country Code,Continent,Region,Year,Emissions_Per_Capita,Emissions,Vaccinations
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.06088876,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.086870735,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.095924494,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.103577784,,
Democratic Republic of the Congo,180,Africa,Middle Africa,2020,0.11659413,,
Denmark,208,Europe,Northern Europe,2022,7.242263782,,
Denmark,208,Europe,Northern Europe,2022,8.389703473,,
Denmark,208,Europe,Northern Europe,2022,8.057616292,,
Denmark,208,Europe,Northern Europe,2022,8.543494628,,
Denmark,208,Europe,Northern Europe,2022,9.19172679,,
Denmark,208,Europe,Northern Europe,2022,10.10612813,,
Denmark,208,Europe,Northern Europe,2022,8.692867922,,
Denmark,208,Europe,Northern Europe,2022,9.373046099,,
Denmark,208,Europe,Northern Europe,2022,10.40317412,,
Denmark,208,Europe,Northern Europe,2022,9.694441454,,
Denmark,208,Europe,Northern Europe,2021,9.882651712,,
Denmark,208,Europe,Northern Europe,2021,9.615576019,,
Denmark,208,Europe,Northern Europe,2021,10.36731762,,
Denmark,208,Europe,Northern Europe,2021,11.23904067,,
Denmark,208,Europe,Northern Europe,2021,11.6660275,,
Denmark,208,Europe,Northern Europe,2021,13.73733662,,
Denmark,208,Europe,Northern Europe,2020,10.92619227,,
Denmark,208,Europe,Northern Europe,2020,11.70539005,,
Denmark,208,Europe,Northern Europe,2020,10.99401094,,
Denmark,208,Europe,Northern Europe,2020,10.50468857,,
Denmark,208,Europe,Northern Europe,2020,11.69328653,,
Denmark,208,Europe,Northern Europe,2020,9.77185248,,
Djibouti,262,Africa,Eastern Africa,2022,0.558725843,,
Djibouti,262,Africa,Eastern Africa,2022,0.619933672,,
Djibouti,262,Africa,Eastern Africa,2022,0.562187221,,
Djibouti,262,Africa,Eastern Africa,2022,0.615617825,,
Djibouti,262,Africa,Eastern Africa,2022,0.578499793,,
Djibouti,262,Africa,Eastern Africa,2022,0.530812247,,
Djibouti,262,Africa,Eastern Africa,2022,0.54302491,,
Djibouti,262,Africa,Eastern Africa,2022,0.536323938,,
Djibouti,262,Africa,Eastern Africa,2022,0.568199607,,
Djibouti,262,Africa,Eastern Africa,2022,0.546773791,,
Djibouti,262,Africa,Eastern Africa,2021,0.444798646,,
Djibouti,262,Africa,Eastern Africa,2021,0.502198822,,
Djibouti,262,Africa,Eastern Africa,2021,0.592571931,,
Djibouti,262,Africa,Eastern Africa,2021,0.560589609,,
Djibouti,262,Africa,Eastern Africa,2021,0.533073992,,
Djibouti,262,Africa,Eastern Africa,2021,0.602222844,,
Djibouti,262,Africa,Eastern Africa,2020,0.601963256,,
Djibouti,262,Africa,Eastern Africa,2020,0.617914101,,
Djibouti,262,Africa,Eastern Africa,2020,0.63411279,,
Djibouti,262,Africa,Eastern Africa,2020,0.623428396,,
Djibouti,262,Africa,Eastern Africa,2020,0.622551172,,
Djibouti,262,Africa,Eastern Africa,2020,0.64025366,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2022,,,
Dominica,212,Americas,Caribbean,2021,,,
Dominica,212,Americas,Caribbean,2021,,,
Dominica,212,Americas,Caribbean,2021,,,
Dominica,212,Americas,Caribbean,2021,,,
Dominica,212,Americas,Caribbean,2021,,,
Dominica,212,Americas,Caribbean,2021,,,
Dominica,212,Americas,Caribbean,2020,,,
Dominica,212,Americas,Caribbean,2020,,,
Dominica,212,Americas,Caribbean,2020,,,
Dominica,212,Americas,Caribbean,2020,,,
Dominica,212,Americas,Caribbean,2020,,,
Dominica,212,Americas,Caribbean,2020,,,
Dominican Republic,214,Americas,Caribbean,2022,2.156995478,,
Dominican Republic,214,Americas,Caribbean,2022,2.132811716,,
Dominican Republic,214,Americas,Caribbean,2022,2.078677676,,
Dominican Republic,214,Americas,Caribbean,2022,2.196395046,,
Dominican Republic,214,Americas,Caribbean,2022,2.215451874,,
Dominican Republic,214,Americas,Caribbean,2022,2.079287443,,
Dominican Republic,214,Americas,Caribbean,2022,1.99493084,,
Dominican Republic,214,Americas,Caribbean,2022,1.988547568,,
Dominican Republic,214,Americas,Caribbean,2022,2.371682814,,
Dominican Republic,214,Americas,Caribbean,2022,2.387276544,,
Dominican Republic,214,Americas,Caribbean,2021,2.252051016,,
Dominican Republic,214,Americas,Caribbean,2021,2.284409242,,
Dominican Republic,214,Americas,Caribbean,2021,2.17666663,,
Dominican Republic,214,Americas,Caribbean,2021,2.192107771,,
Dominican Republic,214,Americas,Caribbean,2021,2.180259398,,
Dominican Republic,214,Americas,Caribbean,2021,2.134190504,,
Dominican Republic,214,Americas,Caribbean,2020,1.991164665,,
Dominican Republic,214,Americas,Caribbean,2020,1.5923618,,
Dominican Republic,214,Americas,Caribbean,2020,1.530103551,,
Dominican Republic,214,Americas,Caribbean,2020,1.448724547,,
Dominican Republic,214,Americas,Caribbean,2020,1.358682964,,
Dominican Republic,214,Americas,Caribbean,2020,1.273937503,,
Ecuador,218,Americas,South America,2022,22.34333293,,
Ecuador,218,Americas,South America,2022,32.2831555,,
Ecuador,218,Americas,South America,2022,42.34486431,,
Ecuador,218,Americas,South America,2022,52.05530263,,
Ecuador,218,Americas,South America,2022,62.19427915,,
Ecuador,218,Americas,South America,2022,72.05792305,,
Ecuador,218,Americas,South America,2022,52.17084762,,
Ecuador,218,Americas,South America,2022,42.11822102,,
Ecuador,218,Americas,South America,2022,51.99727398,,
Ecuador,218,Americas,South America,2022,61.89484523,,
Ecuador,218,Americas,South America,2021,71.83452299,,
Ecuador,218,Americas,South America,2021,81.67095601,,
Ecuador,218,Americas,South America,2021,81.73128312,,
Ecuador,218,Americas,South America,2021,102.8459156,,
Ecuador,218,Americas,South America,2021,91.54893469,,
Ecuador,218,Americas,South America,2021,82.06716214,,
Ecuador,218,Americas,South America,2020,52.01597828,,
Ecuador,218,Americas,South America,2020,41.23133309,,
Ecuador,218,Americas,South America,2020,32.23207845,,
Ecuador,218,Americas,South America,2020,32.10439144,,
Ecuador,218,Americas,South America,2020,31.59129628,,
Ecuador,218,Americas,South America,2020,19.6629666,,
Egypt,818,Africa,Northern Africa,2022,2.78099524,,
Egypt,818,Africa,Northern Africa,2022,2.6215232,,
Egypt,818,Africa,Northern Africa,2022,2.579866866,,
Egypt,818,Africa,Northern Africa,2022,2.606860228,,
Egypt,818,Africa,Northern Africa,2022,2.604656834,,
Egypt,818,Africa,Northern Africa,2022,2.447103136,,
Egypt,818,Africa,Northern Africa,2022,2.329524591,,
Egypt,818,Africa,Northern Africa,2022,2.137823551,,
Egypt,818,Africa,Northern Africa,2022,2.131040925,,
Egypt,818,Africa,Northern Africa,2022,1.862198178,,
Egypt,818,Africa,Northern Africa,2021,1.86672496,,
Egypt,818,Africa,Northern Africa,2021,2.13688338,,
Egypt,818,Africa,Northern Africa,2021,1.926226528,,
Egypt,818,Africa,Northern Africa,2021,1.907531786,,
Egypt,818,Africa,Northern Africa,2021,1.714934077,,
Egypt,818,Africa,Northern Africa,2021,1.642381014,,
Egypt,818,Africa,Northern Africa,2020,1.564915425,,
Egypt,818,Africa,Northern Africa,2020,1.416405692,,
Egypt,818,Africa,Northern Africa,2020,1.570729357,,
Egypt,818,Africa,Northern Africa,2020,1.39221168,,
Egypt,818,Africa,Northern Africa,2020,1.371652362,,
Egypt,818,Africa,Northern Africa,2020,1.348032205,,
El Salvador,222,Americas,Central America,2022,1.068523404,,
El Salvador,222,Americas,Central America,2022,1.014320072,,
El Salvador,222,Americas,Central America,2022,1.041956121,,
El Salvador,222,Americas,Central America,2022,1.064017123,,
El Salvador,222,Americas,Central America,2022,1.139695526,,
El Salvador,222,Americas,Central America,2022,1.12295143,,
El Salvador,222,Americas,Central America,2022,1.062804383,,
El Salvador,222,Americas,Central America,2022,1.052165208,,
El Salvador,222,Americas,Central America,2022,1.086835498,,
El Salvador,222,Americas,Central America,2022,1.005199634,,
El Salvador,222,Americas,Central America,2021,0.99374718,,
El Salvador,222,Americas,Central America,2021,0.963705408,,
El Salvador,222,Americas,Central America,2021,0.961157291,,
El Salvador,222,Americas,Central America,2021,0.98595034,,
El Salvador,222,Americas,Central America,2021,0.983882945,,
El Salvador,222,Americas,Central America,2021,0.843061093,,
El Salvador,222,Americas,Central America,2020,0.918661805,,
El Salvador,222,Americas,Central America,2020,0.780193115,,
El Salvador,222,Americas,Central America,2020,0.695097941,,
El Salvador,222,Americas,Central America,2020,0.62213013,,
El Salvador,222,Americas,Central America,2020,0.59547512,,
El Salvador,222,Americas,Central America,2020,0.489919027,,
Equatorial Guinea,226,Africa,Middle Africa,2022,9.341683473,,
Equatorial Guinea,226,Africa,Middle Africa,2022,6.721220627,,
Equatorial Guinea,226,Africa,Middle Africa,2022,6.826347305,,
Equatorial Guinea,226,Africa,Middle Africa,2022,6.843320543,,
Equatorial Guinea,226,Africa,Middle Africa,2022,7.49890716,,
Equatorial Guinea,226,Africa,Middle Africa,2022,7.646503635,,
Equatorial Guinea,226,Africa,Middle Africa,2022,7.806030998,,
Equatorial Guinea,226,Africa,Middle Africa,2022,8.904935809,,
Equatorial Guinea,226,Africa,Middle Africa,2022,10.58398704,,
Equatorial Guinea,226,Africa,Middle Africa,2022,9.031184315,,
Equatorial Guinea,226,Africa,Middle Africa,2021,5.7893646,,
Equatorial Guinea,226,Africa,Middle Africa,2021,0.877511439,,
Equatorial Guinea,226,Africa,Middle Africa,2021,0.941999606,,
Equatorial Guinea,226,Africa,Middle Africa,2021,0.34669566,,
Equatorial Guinea,226,Africa,Middle Africa,2021,0.622464395,,
Equatorial Guinea,226,Africa,Middle Africa,2021,0.257113997,,
Equatorial Guinea,226,Africa,Middle Africa,2020,0.298785277,,
Equatorial Guinea,226,Africa,Middle Africa,2020,0.085777176,,
Equatorial Guinea,226,Africa,Middle Africa,2020,0.248377428,,
Equatorial Guinea,226,Africa,Middle Africa,2020,0.541390053,,
Equatorial Guinea,226,Africa,Middle Africa,2020,0.521934796,,
Equatorial Guinea,226,Africa,Middle Africa,2020,0.323687779,,
Eritrea,232,Africa,Eastern Africa,2022,0.087767907,,
Eritrea,232,Africa,Eastern Africa,2022,0.089420969,,
Eritrea,232,Africa,Eastern Africa,2022,0.092369603,,
Eritrea,232,Africa,Eastern Africa,2022,0.076989679,,
Eritrea,232,Africa,Eastern Africa,2022,0.111209813,,
Eritrea,232,Africa,Eastern Africa,2022,0.111429392,,
Eritrea,232,Africa,Eastern Africa,2022,0.157888871,,
Eritrea,232,Africa,Eastern Africa,2022,0.165055486,,
Eritrea,232,Africa,Eastern Africa,2022,0.16233888,,
Eritrea,232,Africa,Eastern Africa,2022,0.141315955,,
Eritrea,232,Africa,Eastern Africa,2021,0.153774775,,
Eritrea,232,Africa,Eastern Africa,2021,0.15452354,,
Eritrea,232,Africa,Eastern Africa,2021,0.163283346,,
Eritrea,232,Africa,Eastern Africa,2021,0.16094075,,
Eritrea,232,Africa,Eastern Africa,2021,0.148313384,,
Eritrea,232,Africa,Eastern Africa,2021,0.098183652,,
Eritrea,232,Africa,Eastern Africa,2020,0.086084561,,
Eritrea,232,Africa,Eastern Africa,2020,0.066456165,,
Estonia,233,Europe,Northern Europe,2022,14.4074089,,
Estonia,233,Europe,Northern Europe,2022,14.12260374,,
Estonia,233,Europe,Northern Europe,2022,11.31650275,,
Estonia,233,Europe,Northern Europe,2022,13.37454419,,
Estonia,233,Europe,Northern Europe,2022,14.35090067,,
Estonia,233,Europe,Northern Europe,2022,12.2752983,,
Estonia,233,Europe,Northern Europe,2022,12.66322545,,
Estonia,233,Europe,Northern Europe,2022,12.9260478,,
Estonia,233,Europe,Northern Europe,2022,12.73023391,,
Estonia,233,Europe,Northern Europe,2022,11.08256967,,
Estonia,233,Europe,Northern Europe,2021,11.49663669,,
Estonia,233,Europe,Northern Europe,2021,11.11279634,,
Estonia,233,Europe,Northern Europe,2021,11.11233122,,
Estonia,233,Europe,Northern Europe,2021,11.91516754,,
Estonia,233,Europe,Northern Europe,2021,13.1370095,,
Estonia,233,Europe,Northern Europe,2021,13.31781735,,
Estonia,233,Europe,Northern Europe,2020,11.74247772,,
Estonia,233,Europe,Northern Europe,2020,12.55466633,,
Estonia,233,Europe,Northern Europe,2020,12.59431061,,
Estonia,233,Europe,Northern Europe,2020,15.0974008,,
Ethiopia,231,Africa,Eastern Africa,2022,0.084380362,,
Ethiopia,231,Africa,Eastern Africa,2022,0.075996483,,
Ethiopia,231,Africa,Eastern Africa,2022,0.077326912,,
Ethiopia,231,Africa,Eastern Africa,2022,0.07709377,,
Ethiopia,231,Africa,Eastern Africa,2022,0.073530817,,
Ethiopia,231,Africa,Eastern Africa,2022,0.06922699,,
Ethiopia,231,Africa,Eastern Africa,2022,0.066342512,,
Ethiopia,231,Africa,Eastern Africa,2022,0.070799012,,
Ethiopia,231,Africa,Eastern Africa,2022,0.068715182,,
Ethiopia,231,Africa,Eastern Africa,2022,0.064062617,,
Ethiopia,231,Africa,Eastern Africa,2021,0.063403821,,
Ethiopia,231,Africa,Eastern Africa,2021,0.088142364,,
Ethiopia,231,Africa,Eastern Africa,2021,0.078931029,,
Ethiopia,231,Africa,Eastern Africa,2021,0.080568924,,
Ethiopia,231,Africa,Eastern Africa,2021,0.070514257,,
Ethiopia,231,Africa,Eastern Africa,2021,0.063657224,,
Ethiopia,231,Africa,Eastern Africa,2020,0.037619478,,
Ethiopia,231,Africa,Eastern Africa,2020,0.053410698,,
Ethiopia,231,Africa,Eastern Africa,2020,0.05676655,,
Ethiopia,231,Africa,Eastern Africa,2020,0.057575257,,
Ethiopia,231,Africa,Eastern Africa,2020,0.060006132,,
Ethiopia,231,Africa,Eastern Africa,2020,0.062817817,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2022,,,
Faeroe Islands,234,Europe,Northern Europe,2021,,,
Faeroe Islands,234,Europe,Northern Europe,2021,,,
Faeroe Islands,234,Europe,Northern Europe,2021,,,
Faeroe Islands,234,Europe,Northern Europe,2021,,,
Faeroe Islands,234,Europe,Northern Europe,2021,,,
Faeroe Islands,234,Europe,Northern Europe,2021,,,
Faeroe Islands,234,Europe,Northern Europe,2020,,,
Faeroe Islands,234,Europe,Northern Europe,2020,,,
Faeroe Islands,234,Europe,Northern Europe,2020,,,
Faeroe Islands,234,Europe,Northern Europe,2020,,,
Faeroe Islands,234,Europe,Northern Europe,2020,,,
Faeroe Islands,234,Europe,Northern Europe,2020,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2022,,,
Falkland Islands (Malvinas),238,Americas,South America,2021,,,
Falkland Islands (Malvinas),238,Americas,South America,2021,,,
Falkland Islands (Malvinas),238,Americas,South America,2021,,,
Falkland Islands (Malvinas),238,Americas,South America,2021,,,
Falkland Islands (Malvinas),238,Americas,South America,2021,,,
Falkland Islands (Malvinas),238,Americas,South America,2021,,,
Falkland Islands (Malvinas),238,Americas,South America,2020,,,
Falkland Islands (Malvinas),238,Americas,South America,2020,,,
Falkland Islands (Malvinas),238,Americas,South America,2020,,,
Falkland Islands (Malvinas),238,Americas,South America,2020,,,
Falkland Islands (Malvinas),238,Americas,South America,2020,,,
Falkland Islands (Malvinas),238,Americas,South America,2020,,,
Fiji,242,Oceania,Melanesia,2022,1.423838114,,
Fiji,242,Oceania,Melanesia,2022,1.504197853,,
Fiji,242,Oceania,Melanesia,2022,0.993663187,,
Fiji,242,Oceania,Melanesia,2022,1.277592845,,
Fiji,242,Oceania,Melanesia,2022,1.439774381,,
Fiji,242,Oceania,Melanesia,2022,1.642944956,,
Fiji,242,Oceania,Melanesia,2022,1.658541686,,
Fiji,242,Oceania,Melanesia,2022,1.383528593,,
Fiji,242,Oceania,Melanesia,2022,1.054478332,,
Fiji,242,Oceania,Melanesia,2022,1.024305441,,
Fiji,242,Oceania,Melanesia,2021,1.368317172,,
Fiji,242,Oceania,Melanesia,2021,1.066241851,,
Fiji,242,Oceania,Melanesia,2021,0.995310197,,
Fiji,242,Oceania,Melanesia,2021,0.87940286,,
Fiji,242,Oceania,Melanesia,2021,0.929351732,,
Fiji,242,Oceania,Melanesia,2021,1.14031915,,
Fiji,242,Oceania,Melanesia,2020,1.120543537,,
Fiji,242,Oceania,Melanesia,2020,1.068015474,,
Fiji,242,Oceania,Melanesia,2020,1.0103494,,
Fiji,242,Oceania,Melanesia,2020,0.970522879,,
Fiji,242,Oceania,Melanesia,2020,0.917736317,,
Fiji,242,Oceania,Melanesia,2020,1.122747786,,
Finland,246,Europe,Northern Europe,2022,10.16251463,,
Finland,246,Europe,Northern Europe,2022,11.52151492,,
Finland,246,Europe,Northern Europe,2022,9.949206454,,
Finland,246,Europe,Northern Europe,2022,10.6418423,,
Finland,246,Europe,Northern Europe,2022,12.09038689,,
Finland,246,Europe,Northern Europe,2022,12.56694206,,
Finland,246,Europe,Northern Europe,2022,10.41589801,,
Finland,246,Europe,Northern Europe,2022,12.83226263,,
Finland,246,Europe,Northern Europe,2022,13.26059073,,
Finland,246,Europe,Northern Europe,2022,11.86144902,,
Finland,246,Europe,Northern Europe,2021,10.99605962,,
Finland,246,Europe,Northern Europe,2021,10.12793998,,
Finland,246,Europe,Northern Europe,2021,10.73095814,,
Finland,246,Europe,Northern Europe,2021,11.05886174,,
Finland,246,Europe,Northern Europe,2021,11.65849141,,
Finland,246,Europe,Northern Europe,2021,11.95525808,,
Finland,246,Europe,Northern Europe,2020,10.31936351,,
Finland,246,Europe,Northern Europe,2020,11.25008282,,
Finland,246,Europe,Northern Europe,2020,9.95816725,,
Finland,246,Europe,Northern Europe,2020,9.428787237,,
Finland,246,Europe,Northern Europe,2020,10.71979712,,
Finland,246,Europe,Northern Europe,2020,10.37659878,,
France,250,Europe,Western Europe,2022,1745.328623,,
France,250,Europe,Western Europe,2022,1948.65289,,
France,250,Europe,Western Europe,2022,1644.670795,,
France,250,Europe,Western Europe,2022,1221.942754,,
France,250,Europe,Western Europe,2022,773.0265037,,
France,250,Europe,Western Europe,2022,1283.16809,,
France,250,Europe,Western Europe,2022,3602.356096,,
France,250,Europe,Western Europe,2022,5293.36697,,
France,250,Europe,Western Europe,2022,4365.382755,,
France,250,Europe,Western Europe,2022,3442.310469,,
France,250,Europe,Western Europe,2021,2096.395147,,
France,250,Europe,Western Europe,2021,686.1483599,,
France,250,Europe,Western Europe,2021,411.341184,,
France,250,Europe,Western Europe,2021,438.512732,,
France,250,Europe,Western Europe,2021,282.0170781,,
France,250,Europe,Western Europe,2021,255.4463263,,
France,250,Europe,Western Europe,2020,196.0183245,,
France,250,Europe,Western Europe,2020,602.8501521,,
France,250,Europe,Western Europe,2020,8.250844212,,
France,250,Europe,Western Europe,2020,6.379938742,,
France,250,Europe,Western Europe,2020,6.841345899,,
France,250,Europe,Western Europe,2020,6.607936554,,
French Guiana,254,Americas,South America,2022,3.031972023,,
French Guiana,254,Americas,South America,2022,3.029805034,,
French Guiana,254,Americas,South America,2022,3.106069811,,
French Guiana,254,Americas,South America,2022,3.150601424,,
French Guiana,254,Americas,South America,2022,3.164081994,,
French Guiana,254,Americas,South America,2022,2.761520345,,
French Guiana,254,Americas,South America,2022,3.267462007,,
French Guiana,254,Americas,South America,2022,3.574935991,,
French Guiana,254,Americas,South America,2022,3.916584337,,
French Guiana,254,Americas,South America,2022,3.126799418,,
French Guiana,254,Americas,South America,2021,3.669154562,,
French Guiana,254,Americas,South America,2021,3.467128908,,
French Guiana,254,Americas,South America,2021,4.225665277,,
French Guiana,254,Americas,South America,2021,5.480134957,,
French Guiana,254,Americas,South America,2021,6.063161376,,
French Guiana,254,Americas,South America,2021,6.313819665,,
French Guiana,254,Americas,South America,2020,6.5462817,,
French Guiana,254,Americas,South America,2020,6.647014687,,
French Guiana,254,Americas,South America,2020,6.714985136,,
French Guiana,254,Americas,South America,2020,6.962217581,,
French Guiana,254,Americas,South America,2020,6.884267913,,
French Guiana,254,Americas,South America,2020,6.95557891,,
French Polynesia,258,Oceania,Polynesia,2022,3.167812341,,
French Polynesia,258,Oceania,Polynesia,2022,3.296763845,,
French Polynesia,258,Oceania,Polynesia,2022,3.288268805,,
French Polynesia,258,Oceania,Polynesia,2022,3.306029055,,
French Polynesia,258,Oceania,Polynesia,2022,3.239386851,,
French Polynesia,258,Oceania,Polynesia,2022,3.300898999,,
French Polynesia,258,Oceania,Polynesia,2022,3.337769338,,
French Polynesia,258,Oceania,Polynesia,2022,3.130939474,,
French Polynesia,258,Oceania,Polynesia,2022,3.216459587,,
French Polynesia,258,Oceania,Polynesia,2022,3.008043847,,
French Polynesia,258,Oceania,Polynesia,2021,3.05487077,,
French Polynesia,258,Oceania,Polynesia,2021,2.65828792,,
French Polynesia,258,Oceania,Polynesia,2021,2.502846031,,
French Polynesia,258,Oceania,Polynesia,2021,2.601164725,,
French Polynesia,258,Oceania,Polynesia,2021,2.671569811,,
French Polynesia,258,Oceania,Polynesia,2021,2.642195894,,
French Polynesia,258,Oceania,Polynesia,2020,2.658234201,,
French Polynesia,258,Oceania,Polynesia,2020,2.54768319,,
French Polynesia,258,Oceania,Polynesia,2020,2.956846445,,
French Polynesia,258,Oceania,Polynesia,2020,3.144127949,,
French Polynesia,258,Oceania,Polynesia,2020,3.158390258,,
French Polynesia,258,Oceania,Polynesia,2020,3.179533196,,
Gabon,266,Africa,Middle Africa,2022,1.403276216,,
Gabon,266,Africa,Middle Africa,2022,1.442084741,,
Gabon,266,Africa,Middle Africa,2022,1.412097515,,
Gabon,266,Africa,Middle Africa,2022,1.387326238,,
Gabon,266,Africa,Middle Africa,2022,1.375706445,,
Gabon,266,Africa,Middle Africa,2022,1.474163551,,
Gabon,266,Africa,Middle Africa,2022,1.576358226,,
Gabon,266,Africa,Middle Africa,2022,1.37465714,,
Gabon,266,Africa,Middle Africa,2022,1.095234151,,
Gabon,266,Africa,Middle Africa,2022,1.383700376,,
Gabon,266,Africa,Middle Africa,2021,1.41971116,,
Gabon,266,Africa,Middle Africa,2021,0.858756274,,
Gabon,266,Africa,Middle Africa,2021,1.201974381,,
Gabon,266,Africa,Middle Africa,2021,1.398868434,,
Gabon,266,Africa,Middle Africa,2021,3.117594152,,
Gabon,266,Africa,Middle Africa,2021,3.188413797,,
Gabon,266,Africa,Middle Africa,2020,3.570352724,,
Gabon,266,Africa,Middle Africa,2020,3.183631404,,
Gabon,266,Africa,Middle Africa,2020,3.200171809,,
Gabon,266,Africa,Middle Africa,2020,2.133037585,,
Gabon,266,Africa,Middle Africa,2020,1.51952878,,
Gabon,266,Africa,Middle Africa,2020,5.116818052,,
Gambia,270,Africa,Western Africa,2022,0.2430624,,
Gambia,270,Africa,Western Africa,2022,0.281465989,,
Gambia,270,Africa,Western Africa,2022,0.267987732,,
Gambia,270,Africa,Western Africa,2022,0.260271334,,
Gambia,270,Africa,Western Africa,2022,0.258947591,,
Gambia,270,Africa,Western Africa,2022,0.227591269,,
Gambia,270,Africa,Western Africa,2022,0.224632783,,
Gambia,270,Africa,Western Africa,2022,0.231832831,,
Gambia,270,Africa,Western Africa,2022,0.233853003,,
Gambia,270,Africa,Western Africa,2022,0.241348408,,
Gambia,270,Africa,Western Africa,2021,0.222910718,,
Gambia,270,Africa,Western Africa,2021,0.223804444,,
Gambia,270,Africa,Western Africa,2021,0.215137666,,
Gambia,270,Africa,Western Africa,2021,0.202444467,,
Gambia,270,Africa,Western Africa,2021,0.191974878,,
Gambia,270,Africa,Western Africa,2021,0.197414981,,
Gambia,270,Africa,Western Africa,2020,0.203006157,,
Gambia,270,Africa,Western Africa,2020,0.201642903,,
Gambia,270,Africa,Western Africa,2020,0.207310348,,
Gambia,270,Africa,Western Africa,2020,0.202128072,,
Gambia,270,Africa,Western Africa,2020,0.208554376,,
Gambia,270,Africa,Western Africa,2020,0.207986161,,
Georgia,268,Asia,Western Asia,2022,1.813285596,,
Georgia,268,Asia,Western Asia,2022,1.488132178,,
Georgia,268,Asia,Western Asia,2022,1.424775618,,
Georgia,268,Asia,Western Asia,2022,1.454333618,,
Georgia,268,Asia,Western Asia,2022,1.450701603,,
Georgia,268,Asia,Western Asia,2022,1.383156711,,
Georgia,268,Asia,Western Asia,2022,1.1323905,,
Georgia,268,Asia,Western Asia,2022,0.957502746,,
Georgia,268,Asia,Western Asia,2022,0.826592387,,
Georgia,268,Asia,Western Asia,2022,0.733108502,,
Georgia,268,Asia,Western Asia,2021,0.80509238,,
Georgia,268,Asia,Western Asia,2021,0.956254239,,
Georgia,268,Asia,Western Asia,2021,0.904666405,,
Georgia,268,Asia,Western Asia,2021,1.020486654,,
Georgia,268,Asia,Western Asia,2021,0.901387489,,
Georgia,268,Asia,Western Asia,2021,0.814954699,,
Georgia,268,Asia,Western Asia,2020,0.454472274,,
Georgia,268,Asia,Western Asia,2020,1.179879482,,
Georgia,268,Asia,Western Asia,2020,1.894635504,,
Georgia,268,Asia,Western Asia,2020,2.868774746,,
Germany,276,Europe,Western Europe,2022,1529.800005,,
Germany,276,Europe,Western Europe,2022,1845.042649,,
Germany,276,Europe,Western Europe,2022,2645.668432,,
Germany,276,Europe,Western Europe,2022,1843.380632,,
Germany,276,Europe,Western Europe,2022,1946.340016,,
Germany,276,Europe,Western Europe,2022,2219.073147,,
Germany,276,Europe,Western Europe,2022,1883.509988,,
Germany,276,Europe,Western Europe,2022,1649.752212,,
Germany,276,Europe,Western Europe,2022,790.8270293,,
Germany,276,Europe,Western Europe,2022,344.8934445,,
Germany,276,Europe,Western Europe,2021,10.51329964,,
Germany,276,Europe,Western Europe,2021,248.9383707,,
Germany,276,Europe,Western Europe,2021,185.8509013,,
Germany,276,Europe,Western Europe,2021,204.2437974,,
Germany,276,Europe,Western Europe,2021,86.3278179,,
Germany,276,Europe,Western Europe,2021,147.438253,,
Germany,276,Europe,Western Europe,2020,26.3924641,,
Germany,276,Europe,Western Europe,2020,10.45986915,,
Germany,276,Europe,Western Europe,2020,3.993678988,,
Germany,276,Europe,Western Europe,2020,10.92770583,,
Germany,276,Europe,Western Europe,2020,29.47739909,,
Ghana,288,Africa,Western Africa,2022,0.40613603,,
Ghana,288,Africa,Western Africa,2022,0.416379929,,
Ghana,288,Africa,Western Africa,2022,0.325349736,,
Ghana,288,Africa,Western Africa,2022,0.395417959,,
Ghana,288,Africa,Western Africa,2022,0.436282907,,
Ghana,288,Africa,Western Africa,2022,0.4263841,,
